Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	14	Paragraph count, number of paragraphs
2	DESSC	READNS	17	Sentence count, number of sentences
3	DESWC	READNW	430	Word count, number of words
4	DESPL	READAPL	1.214	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.579	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	25.588	Sentence length, number of words, mean
7	DESSLd	n/a	17.741	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.756	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.026	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.286	Word length, number of letters, mean
11	DESWLltd	n/a	3.027	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.758	Text Easability PC Narrativity, z score
13	PCNARp	n/a	22.660	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.023	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	15.390	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.375	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	64.430	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.367	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	8.690	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.320	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	37.450	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.203	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	57.930	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	0.065	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	52.390	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-2.091	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	1.830	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.5	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.688	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.563	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.270	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.400	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.383	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.071	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.090	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.040	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.066	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.438	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.139	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.238	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.206	LSA overlap, all sentences in paragraph, standard deviation
